sentence,negative,neutral,positive,predicted_label
"For a moment the last sunshine fell with romantic affection upon her glowing face her voice compelled me forward breathlessly as I listenedthen the glow faded, each light deserting her with lingering regret, like children leaving a pleasant street at dusk.",0.04948684200644493,0.4679417908191681,0.4825713336467743,Positive
"The butler came back and murmured something close to Tom's ear, whereupon Tom frowned, pushed back his chair, and without a word went inside.",0.14490823447704315,0.8199982047080994,0.03509357199072838,Neutral
"As if his absence quickened something within her, Daisy leaned forward again, her voice glowing and singing.",0.00484013045206666,0.38987165689468384,0.6052882075309753,Positive
"""I love to see you at my table, Nick.",0.0024239933118224144,0.04231519252061844,0.9552608728408813,Positive
"You remind me of aof a rose, an absolute rose.",0.00662842346355319,0.13461905717849731,0.8587524890899658,Positive
"Doesn't he?""",0.16554975509643555,0.7642368078231812,0.0702134296298027,Neutral
"She turned to Miss Baker for confirmation ""An absolute rose?""",0.033908989280462265,0.8748468160629272,0.0912441685795784,Neutral
This was untrue.,0.6408570408821106,0.3325228989124298,0.026620015501976013,Negative
I am not even faintly like a rose.,0.4926149547100067,0.435193806886673,0.07219130545854568,Negative
"She was only extemporizing, but a stirring warmth flowed from her, as if her heart was trying to come out to you concealed in one of those breathless, thrilling words.",0.01229799073189497,0.3156759738922119,0.6720260381698608,Positive
Then suddenly she threw her napkin on the table and excused herself and went into the house.,0.24470162391662598,0.68094801902771,0.07435033470392227,Neutral
Miss Baker and I exchanged a short glance consciously devoid of meaning.,0.3146895468235016,0.6574897766113281,0.027820652350783348,Neutral
"I was about to speak when she sat up alertly and said ""Sh!""",0.026795195415616035,0.6980069279670715,0.2751978635787964,Neutral
in a warning voice.,0.1955401450395584,0.7220320701599121,0.08242782950401306,Neutral
"A subdued impassioned murmur was audible in the room beyond, and Miss Baker leaned forward unashamed, trying to hear.",0.04493999481201172,0.8369409441947937,0.11811904609203339,Neutral
"The murmur trembled on the verge of coherence, sank down, mounted excitedly, and then ceased altogether.",0.23046007752418518,0.7000476121902466,0.0694924145936966,Neutral
"""This Mr. Gatsby you spoke of is my neighbour"" I began.",0.1864197552204132,0.7435722351074219,0.07000801712274551,Neutral
"""Don't talk.",0.4217095375061035,0.5375271439552307,0.040763333439826965,Neutral
"I want to hear what happens.""",0.13849419355392456,0.7821117043495178,0.07939406484365463,Neutral
"""Is something happening?""",0.16826125979423523,0.7927374839782715,0.039001207798719406,Neutral
I inquired innocently.,0.06748092174530029,0.7548085451126099,0.17771054804325104,Neutral
"""You mean to say you don't know?""",0.3601503372192383,0.6088899970054626,0.030959708616137505,Neutral
"said Miss Baker, honestly surprised.",0.22828719019889832,0.6502225399017334,0.12149025499820709,Neutral
"""I thought everybody knew.""",0.3077448904514313,0.6139948964118958,0.07826025038957596,Neutral
"""I don't.""",0.24420109391212463,0.6765395402908325,0.07925934344530106,Neutral
"""Why"" she said hesitantly.",0.14300717413425446,0.8067574501037598,0.05023536831140518,Neutral
"""Tom's got some woman in New York.""",0.07068542391061783,0.8498758673667908,0.07943864911794662,Neutral
"""Got some woman?""",0.12835487723350525,0.8136395812034607,0.05800549313426018,Neutral
I repeated blankly.,0.3134946823120117,0.6291946768760681,0.05731061473488808,Neutral
Miss Baker nodded.,0.026925822719931602,0.7684712409973145,0.20460303127765656,Neutral
"""She might have the decency not to telephone him at dinner time.",0.2568519711494446,0.7058916687965393,0.037256330251693726,Neutral
"Don't you think?""",0.15109556913375854,0.7703489065170288,0.07855561375617981,Neutral
"Almost before I had grasped her meaning there was the flutter of a dress and the crunch of leather boots, and Tom and Daisy were back at the table.",0.0780322402715683,0.8267552256584167,0.09521259367465973,Neutral
"""It couldn't be helped!""",0.26159653067588806,0.5465626120567322,0.19184084236621857,Neutral
cried Daisy with tense gaiety.,0.25319862365722656,0.6917540431022644,0.05504737049341202,Neutral
"She sat down, glanced searchingly at Miss Baker and then at me, and continued ""I looked outdoors for a minute, and it's very romantic outdoors.",0.007005803752690554,0.30984941124916077,0.6831448078155518,Positive
There's a bird on the lawn that I think must be a nightingale come over on the Cunard or White Star Line.,0.07102622836828232,0.8498793244361877,0.07909444719552994,Neutral
"He's singing away"" Her voice sang ""It's romantic, isn't it, Tom?""",0.028382664546370506,0.4232274889945984,0.5483898520469666,Positive
"""Very romantic,"" he said, and then miserably to me ""If it's light enough after dinner, I want to take you down to the stables.""",0.08181071281433105,0.5200634002685547,0.39812585711479187,Neutral
"The telephone rang inside, startlingly, and as Daisy shook her head decisively at Tom the subject of the stables, in fact all subjects, vanished into air.",0.1401369571685791,0.776767909526825,0.08309504389762878,Neutral
"Among the broken fragments of the last five minutes at table I remember the candles being lit again, pointlessly, and I was conscious of wanting to look squarely at everyone, and yet to avoid all eyes.",0.14200405776500702,0.7286027669906616,0.12939311563968658,Neutral
"I couldn't guess what Daisy and Tom were thinking, but I doubt if even Miss Baker, who seemed to have mastered a certain hardy scepticism, was able utterly to put this fifth guest's shrill metallic urgency out of mind.",0.3936919569969177,0.5637578368186951,0.04255019128322601,Neutral
To a certain temperament the situation might have seemed intriguingmy own instinct was to telephone immediately for the police.,0.050978973507881165,0.6415914297103882,0.30742955207824707,Neutral
"The horses, needless to say, were not mentioned again.",0.5799573063850403,0.4046843349933624,0.015358328819274902,Negative
"Tom and Miss Baker, with several feet of twilight between them, strolled back into the library, as if to a vigil beside a perfectly tangible body, while, trying to look pleasantly interested and a little deaf, I followed Daisy around a chain of connecting verandas to the porch in front.",0.018229003995656967,0.6083950996398926,0.37337592244148254,Neutral
In its deep gloom we sat down side by side on a wicker settee.,0.1648722141981125,0.7542986273765564,0.08082905411720276,Neutral
"Daisy took her face in her hands as if feeling its lovely shape, and her eyes moved gradually out into the velvet dusk.",0.006359466817229986,0.30771610140800476,0.6859244108200073,Positive
"I saw that turbulent emotions possessed her, so I asked what I thought would be some sedative questions about her little girl.",0.5429624319076538,0.4410952031612396,0.01594238542020321,Negative
"""We don't know each other very well, Nick,"" she said suddenly.",0.5886619687080383,0.39397910237312317,0.017358839511871338,Negative
"""Even if we are cousins.",0.12066671252250671,0.7906012535095215,0.08873206377029419,Neutral
"You didn't come to my wedding.""",0.5086812973022461,0.46426042914390564,0.02705833874642849,Negative
"""I wasn't back from the war.""",0.48138055205345154,0.47781234979629517,0.040807079523801804,Negative
"""That's true.""",0.021843217313289642,0.5605719685554504,0.4175848066806793,Neutral
She hesitated.,0.24856041371822357,0.6959438323974609,0.05549579858779907,Neutral
"""Well, I've had a very bad time, Nick, and I'm pretty cynical about everything.""",0.9168965816497803,0.07574183493852615,0.0073615568690001965,Negative
Evidently she had reason to be.,0.04358215630054474,0.7520527243614197,0.2043650895357132,Neutral
"I waited but she didn't say any more, and after a moment I returned rather feebly to the subject of her daughter.",0.13184776902198792,0.7941479086875916,0.07400429993867874,Neutral
"""I suppose she talks, andeats, and everything.""",0.15741318464279175,0.7665809988975525,0.07600585371255875,Neutral
"""Oh, yes.""",0.02158074453473091,0.4290394186973572,0.549379825592041,Positive
She looked at me absently.,0.017113255336880684,0.6401184797286987,0.34276828169822693,Neutral
"""Listen, Nick let me tell you what I said when she was born.",0.17527349293231964,0.7843868136405945,0.04033973440527916,Neutral
"Would you like to hear?""",0.06199606508016586,0.8813876509666443,0.05661617964506149,Neutral
"""Very much.""",0.031033124774694443,0.6265581250190735,0.342408686876297,Neutral
"""It'll show you how I've gotten to feel aboutthings.",0.07369460165500641,0.8374536037445068,0.08885177969932556,Neutral
"Well, she was less than an hour old and Tom was God knows where.",0.22262492775917053,0.7100624442100525,0.06731268018484116,Neutral
"I woke up out of the ether with an utterly abandoned feeling, and asked the nurse right away if it was a boy or a girl.",0.3519859313964844,0.5876591205596924,0.06035497412085533,Neutral
